CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond,CFSE_cat,EU_cat
5985,5046,0,3,Ctrl,non-CFSE-low,EU-high
704,567,1,1,Ctrl,CFSE-low,EU-low
1799,1967,1,1,Ctrl,non-CFSE-low,EU-high
5504,1377,0,1,Ctrl,non-CFSE-low,EU-high
5948,3207,0,3,Ctrl,non-CFSE-low,EU-high
779,1714,1,2,Ctrl,CFSE-low,EU-high
602,246,1,3,Ctrl,CFSE-low,EU-low
7643,2741,0,1,Ctrl,non-CFSE-low,EU-high
221,1330,1,3,Ctrl,CFSE-low,EU-high
216,149,0,1,Ctrl,CFSE-low,EU-low
10635,1144,1,3,Ctrl,non-CFSE-low,EU-low
194,2146,0,2,Ctrl,CFSE-low,EU-high
383,2570,1,3,Ctrl,CFSE-low,EU-high
533,149,0,1,Ctrl,CFSE-low,EU-low
2422,5867,0,1,Ctrl,non-CFSE-low,EU-high
7278,4170,0,3,Ctrl,non-CFSE-low,EU-high
6781,2435,0,1,Ctrl,non-CFSE-low,EU-high
12021,2988,0,3,Ctrl,non-CFSE-low,EU-high
2723,5800,0,1,Ctrl,non-CFSE-low,EU-high
3157,5709,1,2,Ctrl,non-CFSE-low,EU-high
10948,3671,0,2,Ctrl,non-CFSE-low,EU-high
3420,2025,1,3,Ctrl,non-CFSE-low,EU-high
736,2274,0,1,Ctrl,CFSE-low,EU-high
2104,2091,1,2,Ctrl,non-CFSE-low,EU-high
2603,462,1,2,Ctrl,non-CFSE-low,EU-low
11236,1969,1,3,Ctrl,non-CFSE-low,EU-high
2041,3542,1,2,Ctrl,non-CFSE-low,EU-high
542,1360,0,2,Ctrl,CFSE-low,EU-high
3249,7595,1,2,Ctrl,non-CFSE-low,EU-high
2082,3055,0,1,Ctrl,non-CFSE-low,EU-high
2414,3975,1,3,Ctrl,non-CFSE-low,EU-high
2300,2765,0,3,Ctrl,non-CFSE-low,EU-high
4093,3718,0,3,Ctrl,non-CFSE-low,EU-high
431,2002,1,2,Ctrl,CFSE-low,EU-high
13294,2606,0,1,Ctrl,non-CFSE-low,EU-high
11214,12172,0,2,Ctrl,non-CFSE-low,EU-high
1616,2999,1,2,Ctrl,non-CFSE-low,EU-high
13479,12515,0,2,Ctrl,non-CFSE-low,EU-high
1444,1219,1,3,Ctrl,non-CFSE-low,EU-low
26863,4762,0,1,Ctrl,non-CFSE-low,EU-high
150,82,0,3,Ctrl,CFSE-low,EU-low
328,1959,1,3,Ctrl,CFSE-low,EU-high
14285,5624,1,2,Ctrl,non-CFSE-low,EU-high
4650,222,1,3,Ctrl,non-CFSE-low,EU-low
6079,163,1,2,Ctrl,non-CFSE-low,EU-low
3275,2853,1,3,Ctrl,non-CFSE-low,EU-high
1325,1250,1,3,Ctrl,non-CFSE-low,EU-low
494,1925,0,2,Ctrl,CFSE-low,EU-high
497,2288,0,1,Ctrl,CFSE-low,EU-high
4426,2119,0,1,Ctrl,non-CFSE-low,EU-high
269,1118,1,2,Ctrl,CFSE-low,EU-low
166,2448,0,1,Ctrl,CFSE-low,EU-high
508,1650,1,3,Ctrl,CFSE-low,EU-high
726,122,0,2,Ctrl,CFSE-low,EU-low
7350,5119,0,3,Ctrl,non-CFSE-low,EU-high
3089,2970,0,2,Ctrl,non-CFSE-low,EU-high
735,1863,1,3,Ctrl,CFSE-low,EU-high
617,333,0,2,Ctrl,CFSE-low,EU-low
2035,2073,1,1,Ctrl,non-CFSE-low,EU-high
7190,4118,1,3,Ctrl,non-CFSE-low,EU-high
2236,3434,0,1,Ctrl,non-CFSE-low,EU-high
670,2310,1,3,Ctrl,CFSE-low,EU-high
10460,986,1,3,Ctrl,non-CFSE-low,EU-low
4309,2627,0,2,Ctrl,non-CFSE-low,EU-high
2834,2604,1,3,Ctrl,non-CFSE-low,EU-high
2821,1746,0,2,Ctrl,non-CFSE-low,EU-high
9438,5544,1,1,Ctrl,non-CFSE-low,EU-high
1373,1665,1,3,Ctrl,non-CFSE-low,EU-high
6154,3942,1,1,Ctrl,non-CFSE-low,EU-high
5263,4113,0,3,Ctrl,non-CFSE-low,EU-high
2242,2367,0,3,Ctrl,non-CFSE-low,EU-high
5323,3944,0,1,Ctrl,non-CFSE-low,EU-high
9049,11017,1,2,Ctrl,non-CFSE-low,EU-high
4048,1725,1,1,Ctrl,non-CFSE-low,EU-high
23775,796,0,2,Ctrl,non-CFSE-low,EU-low
14955,1261,1,1,Ctrl,non-CFSE-low,EU-low
6071,1852,1,3,Ctrl,non-CFSE-low,EU-high
6643,3146,0,1,Ctrl,non-CFSE-low,EU-high
13324,4566,0,1,Ctrl,non-CFSE-low,EU-high
8516,4731,1,2,Ctrl,non-CFSE-low,EU-high
402,453,0,2,Ctrl,CFSE-low,EU-low
4539,3858,0,1,Ctrl,non-CFSE-low,EU-high
2662,279,0,3,Ctrl,non-CFSE-low,EU-low
7269,2592,0,2,Ctrl,non-CFSE-low,EU-high
11008,1984,1,2,Ctrl,non-CFSE-low,EU-high
199,1294,0,1,Ctrl,CFSE-low,EU-high
2954,3478,1,3,Ctrl,non-CFSE-low,EU-high
738,1228,1,1,Ctrl,CFSE-low,EU-low
3299,3992,1,1,Ctrl,non-CFSE-low,EU-high
4414,2822,0,1,Ctrl,non-CFSE-low,EU-high
1878,1762,1,2,Ctrl,non-CFSE-low,EU-high
7618,371,1,3,Ctrl,non-CFSE-low,EU-low
6743,3409,0,2,Ctrl,non-CFSE-low,EU-high
691,1858,0,2,Ctrl,CFSE-low,EU-high
8831,4759,0,1,Ctrl,non-CFSE-low,EU-high
908,1097,1,3,Ctrl,CFSE-low,EU-low
4731,2803,0,1,Ctrl,non-CFSE-low,EU-high
956,3591,0,2,Ctrl,CFSE-low,EU-high
3615,4885,1,2,Ctrl,non-CFSE-low,EU-high
2156,2274,0,1,Ctrl,non-CFSE-low,EU-high
6015,6284,1,1,Ctrl,non-CFSE-low,EU-high
2907,3567,1,3,Ctrl,non-CFSE-low,EU-high
2043,11758,0,2,Ctrl,non-CFSE-low,EU-high
2879,4133,0,1,Ctrl,non-CFSE-low,EU-high
6210,3624,1,1,Ctrl,non-CFSE-low,EU-high
1108,2946,0,3,Ctrl,non-CFSE-low,EU-high
689,1097,1,3,Ctrl,CFSE-low,EU-low
9053,4568,0,2,Ctrl,non-CFSE-low,EU-high
2989,3705,0,2,Ctrl,non-CFSE-low,EU-high
6130,2279,0,3,Ctrl,non-CFSE-low,EU-high
3364,463,1,3,Ctrl,non-CFSE-low,EU-low
2652,1825,0,1,Ctrl,non-CFSE-low,EU-high
11286,1424,1,1,Ctrl,non-CFSE-low,EU-high
8933,1460,0,1,Ctrl,non-CFSE-low,EU-high
3698,3232,0,2,Ctrl,non-CFSE-low,EU-high
998,1640,0,2,Ctrl,CFSE-low,EU-high
187,1557,1,1,Ctrl,CFSE-low,EU-high
815,2822,1,2,Ctrl,CFSE-low,EU-high
807,3835,0,1,Ctrl,CFSE-low,EU-high
502,3412,1,2,Ctrl,CFSE-low,EU-high
2696,4014,0,2,Ctrl,non-CFSE-low,EU-high
7544,6267,1,2,Ctrl,non-CFSE-low,EU-high
1666,2094,0,3,Ctrl,non-CFSE-low,EU-high
386,1456,1,3,Ctrl,CFSE-low,EU-high
2905,2813,0,2,Ctrl,non-CFSE-low,EU-high
8305,4502,0,1,Ctrl,non-CFSE-low,EU-high
1390,1477,0,2,Ctrl,non-CFSE-low,EU-high
4922,3461,1,1,Ctrl,non-CFSE-low,EU-high
3312,3243,0,1,Ctrl,non-CFSE-low,EU-high
6334,2610,0,1,Ctrl,non-CFSE-low,EU-high
1350,2072,1,2,Ctrl,non-CFSE-low,EU-high
13754,5099,1,2,Ctrl,non-CFSE-low,EU-high
6542,3469,0,2,Ctrl,non-CFSE-low,EU-high
5025,680,1,3,Ctrl,non-CFSE-low,EU-low
938,2837,0,1,Ctrl,CFSE-low,EU-high
1997,4430,0,2,Ctrl,non-CFSE-low,EU-high
9591,2525,1,1,Ctrl,non-CFSE-low,EU-high
7249,4569,0,2,Ctrl,non-CFSE-low,EU-high
812,1379,0,3,Ctrl,CFSE-low,EU-high
13859,2780,1,2,Ctrl,non-CFSE-low,EU-high
1039,161,1,2,Ctrl,CFSE-low,EU-low
446,252,1,2,Ctrl,CFSE-low,EU-low
1336,1526,0,2,Ctrl,non-CFSE-low,EU-high
1900,2021,0,3,Ctrl,non-CFSE-low,EU-high
4466,7065,0,2,Ctrl,non-CFSE-low,EU-high
1318,321,0,2,Ctrl,non-CFSE-low,EU-low
24387,4512,1,3,Ctrl,non-CFSE-low,EU-high
4967,7103,1,1,Ctrl,non-CFSE-low,EU-high
2126,3000,1,3,Ctrl,non-CFSE-low,EU-high
9905,4047,1,2,Ctrl,non-CFSE-low,EU-high
1505,214,1,3,Ctrl,non-CFSE-low,EU-low
461,3792,0,2,Ctrl,CFSE-low,EU-high
2910,8938,1,2,Ctrl,non-CFSE-low,EU-high
24449,8268,1,3,Ctrl,non-CFSE-low,EU-high
7624,1421,1,2,Ctrl,non-CFSE-low,EU-high
15608,6858,1,2,Ctrl,non-CFSE-low,EU-high
1625,5160,0,2,Ctrl,non-CFSE-low,EU-high
17737,2807,0,2,Ctrl,non-CFSE-low,EU-high
10637,186,1,1,Ctrl,non-CFSE-low,EU-low
1781,3115,1,2,Ctrl,non-CFSE-low,EU-high
1372,3258,0,1,Ctrl,non-CFSE-low,EU-high
5089,4593,0,1,Ctrl,non-CFSE-low,EU-high
5111,6659,0,1,Ctrl,non-CFSE-low,EU-high
6736,3715,1,2,Ctrl,non-CFSE-low,EU-high
1014,2372,1,2,Ctrl,CFSE-low,EU-high
10408,3889,0,3,Ctrl,non-CFSE-low,EU-high
5110,4357,1,3,Ctrl,non-CFSE-low,EU-high
4653,2068,0,2,Ctrl,non-CFSE-low,EU-high
993,2221,1,1,Ctrl,CFSE-low,EU-high
1801,1556,1,2,Ctrl,non-CFSE-low,EU-high
1181,1744,1,2,Ctrl,non-CFSE-low,EU-high
317,1571,0,1,Ctrl,CFSE-low,EU-high
6314,2565,1,2,Ctrl,non-CFSE-low,EU-high
3661,2108,0,2,Ctrl,non-CFSE-low,EU-high
2257,490,1,2,Ctrl,non-CFSE-low,EU-low
4985,1628,1,3,Ctrl,non-CFSE-low,EU-high
15679,3935,1,1,Ctrl,non-CFSE-low,EU-high
7062,3378,1,2,Ctrl,non-CFSE-low,EU-high
3248,542,0,3,Ctrl,non-CFSE-low,EU-low
7218,4302,1,2,Ctrl,non-CFSE-low,EU-high
15237,20945,0,2,Ctrl,non-CFSE-low,EU-high
802,2017,0,1,Ctrl,CFSE-low,EU-high
13693,7371,1,2,Ctrl,non-CFSE-low,EU-high
1123,709,0,2,Ctrl,non-CFSE-low,EU-low
3471,55,1,2,Ctrl,non-CFSE-low,EU-low
8257,3066,0,3,Ctrl,non-CFSE-low,EU-high
584,93,0,2,Ctrl,CFSE-low,EU-low
3565,2570,0,1,Ctrl,non-CFSE-low,EU-high
2151,2213,1,3,Ctrl,non-CFSE-low,EU-high
3565,1961,0,1,Ctrl,non-CFSE-low,EU-high
4517,2593,1,3,Ctrl,non-CFSE-low,EU-high
3264,404,1,3,Ctrl,non-CFSE-low,EU-low
288,3399,0,1,Ctrl,CFSE-low,EU-high
512,1144,1,2,Ctrl,CFSE-low,EU-low
943,2723,1,3,Ctrl,CFSE-low,EU-high
4256,4190,0,1,Ctrl,non-CFSE-low,EU-high
12034,5429,1,3,Ctrl,non-CFSE-low,EU-high
13546,4356,1,1,Ctrl,non-CFSE-low,EU-high
7382,3865,1,2,Ctrl,non-CFSE-low,EU-high
337,38,1,2,Ctrl,CFSE-low,EU-low
1611,2027,0,2,Ctrl,non-CFSE-low,EU-high
354,1681,1,2,Ctrl,CFSE-low,EU-high
4634,7597,0,1,Ctrl,non-CFSE-low,EU-high
1358,1908,1,1,Ctrl,non-CFSE-low,EU-high
2213,1369,0,2,Ctrl,non-CFSE-low,EU-high
2303,2669,1,2,Ctrl,non-CFSE-low,EU-high
1393,2820,0,1,Ctrl,non-CFSE-low,EU-high
1718,3631,1,3,Ctrl,non-CFSE-low,EU-high
1423,2850,1,1,Ctrl,non-CFSE-low,EU-high
4779,133,1,2,Ctrl,non-CFSE-low,EU-low
1330,3658,0,2,Ctrl,non-CFSE-low,EU-high
12086,4100,1,2,Ctrl,non-CFSE-low,EU-high
7275,2145,1,3,Ctrl,non-CFSE-low,EU-high
1175,3961,0,2,Ctrl,non-CFSE-low,EU-high
649,1155,0,3,Ctrl,CFSE-low,EU-low
1419,2365,0,1,Ctrl,non-CFSE-low,EU-high
1205,1046,0,2,Ctrl,non-CFSE-low,EU-low
4930,5576,0,3,Ctrl,non-CFSE-low,EU-high
22624,3761,1,1,Ctrl,non-CFSE-low,EU-high
597,37,0,1,Ctrl,CFSE-low,EU-low
4475,3578,0,3,Ctrl,non-CFSE-low,EU-high
1117,4147,0,2,Ctrl,non-CFSE-low,EU-high
5341,2332,0,1,Ctrl,non-CFSE-low,EU-high
1783,4063,1,1,Ctrl,non-CFSE-low,EU-high
4294,2908,1,1,Ctrl,non-CFSE-low,EU-high
370,385,1,3,Ctrl,CFSE-low,EU-low
1171,3018,1,3,Ctrl,non-CFSE-low,EU-high
1849,3971,1,1,Ctrl,non-CFSE-low,EU-high
8990,3617,0,3,Ctrl,non-CFSE-low,EU-high
912,2090,1,1,Ctrl,CFSE-low,EU-high
1126,1725,1,3,Ctrl,non-CFSE-low,EU-high
1951,1471,0,3,Ctrl,non-CFSE-low,EU-high
3697,615,1,3,Ctrl,non-CFSE-low,EU-low
10624,1622,1,3,Ctrl,non-CFSE-low,EU-high
8887,7984,0,1,Ctrl,non-CFSE-low,EU-high
1017,3520,0,1,Ctrl,CFSE-low,EU-high
1060,2415,0,2,Ctrl,CFSE-low,EU-high
6278,3126,0,1,Ctrl,non-CFSE-low,EU-high
15978,5892,1,3,Ctrl,non-CFSE-low,EU-high
1327,1393,1,3,Ctrl,non-CFSE-low,EU-high
11661,2387,0,3,Ctrl,non-CFSE-low,EU-high
6889,3874,0,1,Ctrl,non-CFSE-low,EU-high
1065,1942,0,3,Ctrl,CFSE-low,EU-high
496,2000,0,3,Ctrl,CFSE-low,EU-high
607,924,1,2,Ctrl,CFSE-low,EU-low
1145,1978,0,2,Ctrl,non-CFSE-low,EU-high
3417,1865,1,2,Ctrl,non-CFSE-low,EU-high
8697,4644,0,2,Ctrl,non-CFSE-low,EU-high
716,4916,0,3,Ctrl,CFSE-low,EU-high
881,85,1,3,Ctrl,CFSE-low,EU-low
4359,450,1,2,Ctrl,non-CFSE-low,EU-low
545,1459,0,3,Ctrl,CFSE-low,EU-high
350,1772,0,2,Ctrl,CFSE-low,EU-high
1559,1419,1,3,Ctrl,non-CFSE-low,EU-high
3538,2880,0,1,Ctrl,non-CFSE-low,EU-high
2907,240,1,1,Ctrl,non-CFSE-low,EU-low
1689,392,1,3,Ctrl,non-CFSE-low,EU-low
1899,2395,0,2,Ctrl,non-CFSE-low,EU-high
10948,8644,1,2,Ctrl,non-CFSE-low,EU-high
356,1492,1,3,Ctrl,CFSE-low,EU-high
12295,5180,0,2,Ctrl,non-CFSE-low,EU-high
5379,5743,1,2,Ctrl,non-CFSE-low,EU-high
13651,3773,0,2,Ctrl,non-CFSE-low,EU-high
7251,2239,1,1,Ctrl,non-CFSE-low,EU-high
5277,182,1,1,Ctrl,non-CFSE-low,EU-low
2393,3484,0,2,Ctrl,non-CFSE-low,EU-high
22372,7060,1,1,Ctrl,non-CFSE-low,EU-high
23484,6884,1,2,Ctrl,non-CFSE-low,EU-high
6050,3036,1,3,Ctrl,non-CFSE-low,EU-high
716,2896,0,1,Ctrl,CFSE-low,EU-high
3394,3196,1,1,Ctrl,non-CFSE-low,EU-high
3211,548,0,2,Ctrl,non-CFSE-low,EU-low
9703,6152,0,1,Ctrl,non-CFSE-low,EU-high
1289,1790,0,2,Ctrl,non-CFSE-low,EU-high
4513,293,1,3,Ctrl,non-CFSE-low,EU-low
3653,2171,0,2,Ctrl,non-CFSE-low,EU-high
487,2611,1,2,Ctrl,CFSE-low,EU-high
2937,456,0,3,Ctrl,non-CFSE-low,EU-low
6385,1447,1,1,Ctrl,non-CFSE-low,EU-high
18690,14661,0,2,Ctrl,non-CFSE-low,EU-high
811,1614,1,3,Ctrl,CFSE-low,EU-high
1306,4307,0,3,Ctrl,non-CFSE-low,EU-high
13424,2530,1,3,Ctrl,non-CFSE-low,EU-high
9192,6333,1,3,Ctrl,non-CFSE-low,EU-high
16151,7638,1,1,Ctrl,non-CFSE-low,EU-high
5446,3079,0,2,Ctrl,non-CFSE-low,EU-high
1371,1098,1,3,Ctrl,non-CFSE-low,EU-low
1721,3101,1,3,Ctrl,non-CFSE-low,EU-high
932,1510,1,3,Ctrl,CFSE-low,EU-high
1159,3597,1,3,Ctrl,non-CFSE-low,EU-high
1160,4558,1,2,Ctrl,non-CFSE-low,EU-high
4340,4063,1,2,Ctrl,non-CFSE-low,EU-high
5519,3672,1,1,Ctrl,non-CFSE-low,EU-high
4498,1539,1,1,Ctrl,non-CFSE-low,EU-high
1145,1063,0,2,Ctrl,non-CFSE-low,EU-low
179,1012,0,2,Ctrl,CFSE-low,EU-low
5350,7872,1,2,Ctrl,non-CFSE-low,EU-high
2828,1410,1,1,Ctrl,non-CFSE-low,EU-high
13786,336,1,3,Ctrl,non-CFSE-low,EU-low
4900,5496,1,2,Ctrl,non-CFSE-low,EU-high
7116,7512,0,2,Ctrl,non-CFSE-low,EU-high
4675,6715,0,3,Ctrl,non-CFSE-low,EU-high
4043,8211,1,3,Ctrl,non-CFSE-low,EU-high
3941,4077,1,1,Ctrl,non-CFSE-low,EU-high
3236,8321,0,2,Ctrl,non-CFSE-low,EU-high
11700,3469,0,3,Ctrl,non-CFSE-low,EU-high
3884,5071,0,3,Ctrl,non-CFSE-low,EU-high
1669,1358,1,3,Ctrl,non-CFSE-low,EU-high
4998,3396,1,3,Ctrl,non-CFSE-low,EU-high
17458,7135,1,3,Ctrl,non-CFSE-low,EU-high
10998,366,0,1,Ctrl,non-CFSE-low,EU-low
7206,3205,1,3,Ctrl,non-CFSE-low,EU-high
13027,5611,0,1,Ctrl,non-CFSE-low,EU-high
1457,6370,0,3,Ctrl,non-CFSE-low,EU-high
4270,5116,0,2,Ctrl,non-CFSE-low,EU-high
3032,1101,0,3,Ctrl,non-CFSE-low,EU-low
1457,119,0,2,Ctrl,non-CFSE-low,EU-low
2224,2843,1,3,Ctrl,non-CFSE-low,EU-high
32908,5268,1,1,Ctrl,non-CFSE-low,EU-high
1698,3965,0,3,Ctrl,non-CFSE-low,EU-high
2239,550,0,3,Ctrl,non-CFSE-low,EU-low
5687,3317,0,1,Ctrl,non-CFSE-low,EU-high
4768,2992,1,2,Ctrl,non-CFSE-low,EU-high
10196,4082,0,1,Ctrl,non-CFSE-low,EU-high
1254,2309,0,2,Ctrl,non-CFSE-low,EU-high
559,1108,0,2,Ctrl,CFSE-low,EU-low
3492,608,1,3,Ctrl,non-CFSE-low,EU-low
2064,219,1,3,Ctrl,non-CFSE-low,EU-low
5417,5091,1,3,Ctrl,non-CFSE-low,EU-high
13985,2204,1,3,Ctrl,non-CFSE-low,EU-high
3517,2682,1,1,Ctrl,non-CFSE-low,EU-high
1819,2522,1,3,Ctrl,non-CFSE-low,EU-high
3859,4158,1,2,Ctrl,non-CFSE-low,EU-high
2747,32,0,2,Ctrl,non-CFSE-low,EU-low
781,1593,0,2,Ctrl,CFSE-low,EU-high
5511,1549,0,1,Ctrl,non-CFSE-low,EU-high
747,555,0,2,Ctrl,CFSE-low,EU-low
3717,2968,0,2,Ctrl,non-CFSE-low,EU-high
1668,4632,1,1,Ctrl,non-CFSE-low,EU-high
395,1747,0,2,Ctrl,CFSE-low,EU-high
526,180,1,3,Ctrl,CFSE-low,EU-low
4597,2540,0,1,Ctrl,non-CFSE-low,EU-high
1960,5506,0,3,Ctrl,non-CFSE-low,EU-high
629,133,0,1,Ctrl,CFSE-low,EU-low
2739,1674,0,1,Ctrl,non-CFSE-low,EU-high
1697,2018,1,3,Ctrl,non-CFSE-low,EU-high
521,2546,0,1,Ctrl,CFSE-low,EU-high
6294,1704,1,2,Ctrl,non-CFSE-low,EU-high
1228,1414,0,1,Ctrl,non-CFSE-low,EU-high
12375,6412,0,3,Ctrl,non-CFSE-low,EU-high
386,1845,0,1,Ctrl,CFSE-low,EU-high
2425,3447,0,2,Ctrl,non-CFSE-low,EU-high
6079,4989,0,1,Ctrl,non-CFSE-low,EU-high
2738,2846,0,1,Ctrl,non-CFSE-low,EU-high
2415,2556,0,2,Ctrl,non-CFSE-low,EU-high
1219,3747,0,3,Ctrl,non-CFSE-low,EU-high
1968,918,0,3,Ctrl,non-CFSE-low,EU-low
10831,3408,0,1,Ctrl,non-CFSE-low,EU-high
9406,5230,1,3,Ctrl,non-CFSE-low,EU-high
1615,3220,1,1,Ctrl,non-CFSE-low,EU-high
7040,4777,1,1,Ctrl,non-CFSE-low,EU-high
6312,293,1,3,Ctrl,non-CFSE-low,EU-low
2138,1605,0,2,Ctrl,non-CFSE-low,EU-high
509,1424,0,1,Ctrl,CFSE-low,EU-high
5919,4822,0,2,Ctrl,non-CFSE-low,EU-high
2622,77,1,3,Ctrl,non-CFSE-low,EU-low
3823,1980,1,3,Ctrl,non-CFSE-low,EU-high
5539,8615,0,2,Ctrl,non-CFSE-low,EU-high
9704,3536,1,3,Ctrl,non-CFSE-low,EU-high
1821,1647,1,3,Ctrl,non-CFSE-low,EU-high
20877,11631,1,3,Ctrl,non-CFSE-low,EU-high
11712,3484,0,2,Ctrl,non-CFSE-low,EU-high
91227,6298,1,2,Ctrl,non-CFSE-low,EU-high
2343,2245,0,3,Ctrl,non-CFSE-low,EU-high
1735,2758,0,3,Ctrl,non-CFSE-low,EU-high
5947,4849,0,3,Ctrl,non-CFSE-low,EU-high
12547,2372,1,3,Ctrl,non-CFSE-low,EU-high
14640,9429,1,2,Ctrl,non-CFSE-low,EU-high
2222,2201,1,1,Ctrl,non-CFSE-low,EU-high
1472,237,1,2,Ctrl,non-CFSE-low,EU-low
5885,3052,1,2,Ctrl,non-CFSE-low,EU-high
1914,2369,0,3,Ctrl,non-CFSE-low,EU-high
1552,1337,0,3,Ctrl,non-CFSE-low,EU-high
405,1564,1,2,Ctrl,CFSE-low,EU-high
2403,8620,0,2,Ctrl,non-CFSE-low,EU-high
1713,982,0,1,Ctrl,non-CFSE-low,EU-low
372,1670,1,3,Ctrl,CFSE-low,EU-high
3389,2231,1,3,Ctrl,non-CFSE-low,EU-high
433,2505,1,1,Ctrl,CFSE-low,EU-high
8323,2735,1,3,Ctrl,non-CFSE-low,EU-high
1211,1509,0,3,Ctrl,non-CFSE-low,EU-high
2232,2156,0,2,Ctrl,non-CFSE-low,EU-high
2583,1255,1,2,Ctrl,non-CFSE-low,EU-low
862,1913,1,2,Ctrl,CFSE-low,EU-high
1314,9,0,3,Ctrl,non-CFSE-low,EU-low
5714,2637,1,2,Ctrl,non-CFSE-low,EU-high
7680,6879,0,1,Ctrl,non-CFSE-low,EU-high
448,1460,1,3,Ctrl,CFSE-low,EU-high
10186,3389,1,2,Ctrl,non-CFSE-low,EU-high
5081,2734,0,3,Ctrl,non-CFSE-low,EU-high
5852,5024,0,3,Ctrl,non-CFSE-low,EU-high
1387,1608,1,2,Ctrl,non-CFSE-low,EU-high
16556,2590,1,3,Ctrl,non-CFSE-low,EU-high
3466,559,0,2,Ctrl,non-CFSE-low,EU-low
1421,3560,0,2,Ctrl,non-CFSE-low,EU-high
1380,929,1,1,Ctrl,non-CFSE-low,EU-low
1953,2070,0,3,Ctrl,non-CFSE-low,EU-high
7989,2410,0,2,Ctrl,non-CFSE-low,EU-high
768,2212,0,3,Ctrl,CFSE-low,EU-high
16825,4742,1,1,Ctrl,non-CFSE-low,EU-high
12996,2288,0,3,Ctrl,non-CFSE-low,EU-high
17652,7214,1,2,Ctrl,non-CFSE-low,EU-high
871,4124,1,1,Ctrl,CFSE-low,EU-high
1258,253,1,2,Ctrl,non-CFSE-low,EU-low
5196,2072,1,3,Ctrl,non-CFSE-low,EU-high
20637,2142,1,1,Ctrl,non-CFSE-low,EU-high
7635,3486,0,3,Ctrl,non-CFSE-low,EU-high
3215,3316,0,1,Ctrl,non-CFSE-low,EU-high
906,2035,0,1,Ctrl,CFSE-low,EU-high
3370,5135,0,3,Ctrl,non-CFSE-low,EU-high
5343,1208,1,1,Ctrl,non-CFSE-low,EU-low
1217,1907,0,3,Ctrl,non-CFSE-low,EU-high
7043,13594,1,2,Ctrl,non-CFSE-low,EU-high
2931,2628,0,3,Ctrl,non-CFSE-low,EU-high
3532,2219,0,3,Ctrl,non-CFSE-low,EU-high
1811,3750,1,2,Ctrl,non-CFSE-low,EU-high
20308,7776,0,3,Ctrl,non-CFSE-low,EU-high
13103,5621,1,1,Ctrl,non-CFSE-low,EU-high
6647,4766,1,3,Ctrl,non-CFSE-low,EU-high
3503,2895,0,2,Ctrl,non-CFSE-low,EU-high
8094,1451,0,2,Ctrl,non-CFSE-low,EU-high
3232,5269,0,2,Ctrl,non-CFSE-low,EU-high
708,2014,1,2,Ctrl,CFSE-low,EU-high
1624,2219,1,2,Ctrl,non-CFSE-low,EU-high
1683,3342,0,1,Ctrl,non-CFSE-low,EU-high
6936,2091,1,3,Ctrl,non-CFSE-low,EU-high
16579,3373,1,2,Ctrl,non-CFSE-low,EU-high
702,2127,1,1,Ctrl,CFSE-low,EU-high
1285,1616,1,3,Ctrl,non-CFSE-low,EU-high
2672,85,1,3,Ctrl,non-CFSE-low,EU-low
4861,223,1,1,Ctrl,non-CFSE-low,EU-low
381,1318,1,3,Ctrl,CFSE-low,EU-high
1767,1456,0,1,Ctrl,non-CFSE-low,EU-high
16165,4218,1,2,Ctrl,non-CFSE-low,EU-high
1960,1122,0,2,Ctrl,non-CFSE-low,EU-low
669,2360,1,3,Ctrl,CFSE-low,EU-high
1781,2300,0,1,Ctrl,non-CFSE-low,EU-high
9480,3741,0,2,Ctrl,non-CFSE-low,EU-high
2366,2699,1,2,Ctrl,non-CFSE-low,EU-high
2928,2463,1,2,Ctrl,non-CFSE-low,EU-high
496,1852,0,1,Ctrl,CFSE-low,EU-high
3959,864,1,1,Ctrl,non-CFSE-low,EU-low
509,1452,1,3,Ctrl,CFSE-low,EU-high
3540,714,0,1,Ctrl,non-CFSE-low,EU-low
2888,1958,1,3,Ctrl,non-CFSE-low,EU-high
3473,1884,1,3,Ctrl,non-CFSE-low,EU-high
734,3972,0,1,Ctrl,CFSE-low,EU-high
6459,5405,1,2,Ctrl,non-CFSE-low,EU-high
2137,6179,1,2,Ctrl,non-CFSE-low,EU-high
2176,2679,1,3,Ctrl,non-CFSE-low,EU-high
4599,8231,1,1,Ctrl,non-CFSE-low,EU-high
18426,9528,1,3,Ctrl,non-CFSE-low,EU-high
1956,3080,0,1,Ctrl,non-CFSE-low,EU-high
877,870,0,3,Ctrl,CFSE-low,EU-low
1252,1751,0,1,Ctrl,non-CFSE-low,EU-high
2387,3219,0,2,Ctrl,non-CFSE-low,EU-high
3069,1213,0,3,Ctrl,non-CFSE-low,EU-low
14773,2587,0,3,Ctrl,non-CFSE-low,EU-high
2003,2425,0,2,Ctrl,non-CFSE-low,EU-high
5931,3179,0,2,Ctrl,non-CFSE-low,EU-high
1963,2799,1,3,Ctrl,non-CFSE-low,EU-high
1113,5284,0,2,Ctrl,non-CFSE-low,EU-high
3530,6042,1,2,Ctrl,non-CFSE-low,EU-high
39011,2162,1,3,Ctrl,non-CFSE-low,EU-high
3900,3615,0,2,Ctrl,non-CFSE-low,EU-high
14338,6942,0,1,Ctrl,non-CFSE-low,EU-high
