CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond
183,19,0,0,mGL_NaAz
83,97,0,0,mGL_NaAz
977,119,0,0,mGL_NaAz
1846,116,0,0,mGL_NaAz
659,52,0,0,mGL_NaAz
433,78,0,0,mGL_NaAz
830,59,0,0,mGL_NaAz
67,16,0,0,mGL_NaAz
393,126,0,0,mGL_NaAz
1343,105,0,0,mGL_NaAz
531,85,0,0,mGL_NaAz
135,24,0,0,mGL_NaAz
210,7,0,0,mGL_NaAz
214,39,0,0,mGL_NaAz
429,20,0,0,mGL_NaAz
639,111,0,0,mGL_NaAz
1056,140,0,0,mGL_NaAz
673,80,0,0,mGL_NaAz
1593,56,0,0,mGL_NaAz
1008,55,0,0,mGL_NaAz
1134,50,0,0,mGL_NaAz
882,7,0,0,mGL_NaAz
66,21,0,0,mGL_NaAz
240,30,0,0,mGL_NaAz
374,31,0,0,mGL_NaAz
588,18,0,0,mGL_NaAz
649,118,0,0,mGL_NaAz
583,22,0,0,mGL_NaAz
184,146,0,0,mGL_NaAz
1017,69,0,0,mGL_NaAz
784,92,0,0,mGL_NaAz
594,47,0,0,mGL_NaAz
365,18,0,0,mGL_NaAz
316,9,0,0,mGL_NaAz
720,20,0,0,mGL_NaAz
381,56,0,0,mGL_NaAz
394,129,0,0,mGL_NaAz
1254,155,0,0,mGL_NaAz
13,77,0,0,mGL_NaAz
66,4,0,0,mGL_NaAz
29,21,0,0,mGL_NaAz
664,53,0,0,mGL_NaAz
99,56,0,0,mGL_NaAz
831,47,0,0,mGL_NaAz
872,4,0,0,mGL_NaAz
718,67,0,0,mGL_NaAz
550,97,0,0,mGL_NaAz
229,19,0,0,mGL_NaAz
105,47,0,0,mGL_NaAz
162,73,0,0,mGL_NaAz
444,12,0,0,mGL_NaAz
966,46,0,0,mGL_NaAz
1166,64,0,0,mGL_NaAz
1087,3,0,0,mGL_NaAz
372,36,0,0,mGL_NaAz
363,8,0,0,mGL_NaAz
1957,5,0,0,mGL_NaAz
367,6,0,0,mGL_NaAz
511,37,0,0,mGL_NaAz
509,4,0,0,mGL_NaAz
1816,49,0,0,mGL_NaAz
232,79,0,0,mGL_NaAz
420,49,0,0,mGL_NaAz
173,96,0,0,mGL_NaAz
895,88,0,0,mGL_NaAz
519,23,0,0,mGL_NaAz
585,54,0,0,mGL_NaAz
694,68,0,0,mGL_NaAz
337,99,0,0,mGL_NaAz
185,28,0,0,mGL_NaAz
911,14,0,0,mGL_NaAz
252,116,0,0,mGL_NaAz
247,97,0,0,mGL_NaAz
144,75,0,0,mGL_NaAz
228,1,0,0,mGL_NaAz
568,1,0,0,mGL_NaAz
876,49,0,0,mGL_NaAz
641,39,0,0,mGL_NaAz
262,28,0,0,mGL_NaAz
1257,74,0,0,mGL_NaAz
311,32,0,0,mGL_NaAz
454,107,0,0,mGL_NaAz
398,300,1,0,neg_Cy5
230,187,1,0,neg_Cy5
278,337,1,0,neg_Cy5
205,153,0,0,neg_Cy5
326,368,0,0,neg_Cy5
33,181,0,0,neg_Cy5
253,301,0,0,neg_Cy5
518,804,1,0,neg_Cy5
447,664,1,0,neg_Cy5
509,505,1,0,neg_Cy5
84,206,1,0,neg_Cy5
228,490,0,0,neg_Cy5
459,486,0,0,neg_Cy5
79,219,0,0,neg_Cy5
183,278,1,0,neg_Cy5
522,507,0,0,neg_Cy5
405,351,1,0,neg_Cy5
278,376,1,0,neg_Cy5
162,168,1,0,neg_Cy5
350,313,1,0,neg_Cy5
200,541,0,0,neg_Cy5
105,170,0,0,neg_Cy5
170,183,1,0,neg_Cy5
383,404,1,0,neg_Cy5
260,580,1,0,neg_Cy5
272,368,0,0,neg_Cy5
543,1095,0,0,neg_Cy5
424,719,0,0,neg_Cy5
457,496,1,0,neg_Cy5
11,135,0,0,neg_Cy5
95,242,1,0,neg_Cy5
180,151,1,0,neg_Cy5
874,1221,1,0,neg_Cy5
485,509,1,0,neg_Cy5
87,384,0,0,neg_Cy5
36,28,1,0,neg_Cy5
482,367,1,0,neg_Cy5
85,498,0,0,neg_Cy5
86,225,0,0,neg_Cy5
206,282,0,0,neg_Cy5
330,440,0,0,neg_Cy5
359,451,1,0,neg_Cy5
200,231,1,0,neg_Cy5
348,256,1,0,neg_Cy5
326,393,0,0,neg_Cy5
413,666,1,0,neg_Cy5
495,953,0,0,neg_Cy5
136,273,1,0,neg_Cy5
294,434,0,0,neg_Cy5
95,381,0,0,neg_Cy5
636,898,1,0,neg_Cy5
24,11,0,0,neg_Cy5
91,352,0,0,neg_Cy5
95,229,0,0,neg_Cy5
232,303,0,0,neg_Cy5
1271,2335,0,0,neg_Cy5
724,1128,0,0,neg_Cy5
95,199,1,0,neg_Cy5
306,470,0,0,neg_Cy5
21,333,0,0,neg_Cy5
382,418,0,0,neg_Cy5
225,579,0,0,neg_Cy5
478,432,0,0,neg_Cy5
282,649,0,0,neg_Cy5
607,401,1,0,neg_Cy5
328,478,0,0,neg_Cy5
729,722,1,0,neg_Cy5
17,208,0,0,neg_Cy5
129,296,0,0,neg_Cy5
77,289,1,0,neg_Cy5
269,652,0,0,neg_Cy5
35,98,0,0,neg_Cy5
409,792,0,0,neg_Cy5
23,315,0,0,neg_Cy5
717,487,1,0,neg_Cy5
235,487,0,0,neg_Cy5
561,755,1,0,neg_Cy5
89,216,0,0,neg_Cy5
132,236,1,0,neg_Cy5
318,487,1,0,neg_Cy5
381,750,1,0,neg_Cy5
194,211,0,0,neg_Cy5
881,543,1,0,neg_Cy5
236,774,0,0,neg_Cy5
251,505,1,0,neg_Cy5
201,220,0,0,neg_Cy5
554,997,0,0,neg_Cy5
231,517,1,0,neg_Cy5
166,428,1,0,neg_Cy5
362,240,0,0,neg_Cy5
539,350,1,0,neg_Cy5
443,837,0,0,neg_Cy5
696,1195,0,0,neg_Cy5
80,314,0,0,neg_Cy5
202,243,1,0,neg_Cy5
520,735,0,0,neg_Cy5
104,239,0,0,neg_Cy5
635,783,0,0,neg_Cy5
290,158,0,0,neg_Cy5
427,472,0,0,neg_Cy5
593,636,1,0,neg_Cy5
226,386,1,0,neg_Cy5
257,150,1,0,neg_Cy5
297,542,0,0,neg_Cy5
166,127,0,0,neg_Cy5
846,1412,0,0,neg_Cy5
204,604,0,0,neg_Cy5
396,562,1,0,neg_Cy5
146,269,0,0,neg_Cy5
354,530,1,0,neg_Cy5
378,567,1,0,neg_Cy5
399,653,1,0,neg_Cy5
415,451,1,0,neg_Cy5
104,287,0,0,neg_Cy5
331,607,1,0,neg_Cy5
343,692,0,0,neg_Cy5
190,358,1,0,neg_Cy5
450,504,1,0,neg_Cy5
557,412,1,0,neg_Cy5
469,591,1,0,neg_Cy5
701,363,1,0,neg_Cy5
398,416,1,0,neg_Cy5
216,288,1,0,neg_Cy5
661,1020,1,0,neg_Cy5
114,284,1,0,neg_Cy5
144,515,0,0,neg_Cy5
688,1054,1,0,neg_Cy5
182,204,1,0,neg_Cy5
245,230,1,0,neg_Cy5
96,247,0,0,neg_Cy5
571,714,1,0,neg_Cy5
674,608,1,0,neg_Cy5
314,453,1,0,neg_Cy5
828,843,1,0,neg_Cy5
1490,1222,1,0,neg_Cy5
289,332,1,0,neg_Cy5
269,600,0,0,neg_Cy5
378,657,0,0,neg_Cy5
400,958,0,0,neg_Cy5
761,1656,0,0,neg_Cy5
171,306,0,0,neg_Cy5
449,757,0,0,neg_Cy5
358,669,1,0,neg_Cy5
115,307,0,0,neg_Cy5
285,436,1,0,neg_Cy5
362,489,0,0,neg_Cy5
345,356,1,0,neg_Cy5
374,521,1,0,neg_Cy5
334,367,1,0,neg_Cy5
291,469,1,0,neg_Cy5
267,486,0,0,neg_Cy5
227,192,0,0,neg_Cy5
542,1356,1,0,neg_Cy5
237,626,0,0,neg_Cy5
856,1341,1,0,neg_Cy5
135,223,0,0,neg_Cy5
551,946,0,0,neg_Cy5
259,371,0,0,neg_Cy5
344,708,0,0,neg_Cy5
117,299,0,0,neg_Cy5
487,983,0,0,neg_Cy5
537,501,1,0,neg_Cy5
126,339,1,0,neg_Cy5
595,668,1,0,neg_Cy5
278,302,1,0,neg_Cy5
178,366,1,0,neg_Cy5
511,582,1,0,neg_Cy5
247,282,1,0,neg_Cy5
203,608,0,0,neg_Cy5
138,162,0,0,neg_Cy5
197,191,0,0,neg_Cy5
347,283,0,0,neg_Cy5
611,645,1,0,neg_Cy5
190,103,1,0,neg_Cy5
556,933,1,0,neg_Cy5
180,249,0,0,neg_Cy5
637,619,1,0,neg_Cy5
245,96,1,0,neg_Cy5
120,104,1,0,neg_Cy5
727,663,1,0,neg_Cy5
821,1741,1,0,neg_Cy5
273,467,0,0,neg_Cy5
299,446,0,0,neg_Cy5
895,1260,0,0,neg_Cy5
232,271,1,0,neg_Cy5
488,1013,0,0,neg_Cy5
257,987,0,0,neg_Cy5
205,586,0,0,neg_Cy5
321,307,0,0,neg_Cy5
670,667,1,0,neg_Cy5
749,1170,0,0,neg_Cy5
93,341,0,0,neg_Cy5
207,247,0,0,neg_Cy5
359,197,1,0,neg_Cy5
667,840,1,0,neg_Cy5
234,189,1,0,neg_Cy5
98,162,0,0,neg_Cy5
372,352,1,0,neg_Cy5
1021,713,1,0,neg_Cy5
288,737,0,0,neg_Cy5
168,314,0,0,neg_Cy5
123,374,0,0,neg_Cy5
190,377,0,0,neg_Cy5
440,585,1,0,neg_Cy5
171,259,1,0,neg_Cy5
94,248,1,0,neg_Cy5
162,278,1,0,neg_Cy5
551,716,0,0,neg_Cy5
151,261,0,0,neg_Cy5
535,720,1,0,neg_Cy5
539,772,1,0,neg_Cy5
535,821,1,0,neg_Cy5
129,253,0,0,neg_Cy5
265,548,1,0,neg_Cy5
689,1177,0,0,neg_Cy5
224,278,0,0,neg_Cy5
334,269,1,0,neg_Cy5
407,586,0,0,neg_Cy5
45,88,1,0,neg_Cy5
418,250,1,0,neg_Cy5
144,304,0,0,neg_Cy5
471,555,1,0,neg_Cy5
298,330,0,0,neg_Cy5
292,731,0,0,neg_Cy5
163,88,0,0,neg_Cy5
860,807,1,0,neg_Cy5
337,604,0,0,neg_Cy5
76,404,1,0,neg_Cy5
66,326,0,0,neg_Cy5
186,296,0,0,neg_Cy5
255,746,0,0,neg_Cy5
307,400,1,0,neg_Cy5
915,1597,1,0,neg_Cy5
392,410,1,0,neg_Cy5
1011,1279,0,0,neg_Cy5
568,932,0,0,neg_Cy5
465,520,1,0,neg_Cy5
286,559,0,0,neg_Cy5
1335,1469,0,0,neg_Cy5
107,218,1,0,neg_Cy5
553,695,1,0,neg_Cy5
1218,1591,0,0,neg_Cy5
209,291,0,0,neg_Cy5
144,245,0,0,neg_Cy5
357,537,0,0,neg_Cy5
421,508,0,0,neg_Cy5
240,485,0,0,neg_Cy5
185,442,0,0,neg_Cy5
231,271,0,0,neg_Cy5
254,239,1,0,neg_Cy5
377,480,0,0,neg_Cy5
346,448,0,0,neg_Cy5
49,19,0,0,neg_Cy5
239,411,0,0,neg_Cy5
130,439,0,0,neg_Cy5
362,244,1,0,neg_Cy5
385,581,0,0,neg_Cy5
148,54,0,0,neg_Cy5
45,384,0,0,neg_Cy5
95,739,0,0,neg_Cy5
770,1234,1,0,neg_Cy5
131,97,0,0,neg_Cy5
565,707,0,0,neg_Cy5
355,398,1,0,neg_Cy5
438,695,0,0,neg_Cy5
10,219,0,0,neg_Cy5
440,716,0,0,neg_Cy5
279,563,0,0,neg_Cy5
53,49,1,0,neg_Cy5
263,626,0,0,neg_Cy5
345,664,1,0,neg_Cy5
106,395,1,0,neg_Cy5
358,409,1,0,neg_Cy5
155,418,0,0,neg_Cy5
527,727,1,0,neg_Cy5
466,418,0,0,neg_Cy5
574,598,1,0,neg_Cy5
175,479,1,0,neg_Cy5
170,204,0,0,neg_Cy5
348,429,0,0,neg_Cy5
443,281,1,0,neg_Cy5
349,601,1,0,neg_Cy5
371,313,1,0,neg_Cy5
30,94,0,0,neg_Cy5
60,375,0,0,neg_Cy5
489,458,1,0,neg_Cy5
159,503,0,0,neg_Cy5
181,222,1,0,neg_Cy5
611,688,0,0,neg_Cy5
383,228,1,0,neg_Cy5
261,422,0,0,neg_Cy5
122,305,0,0,neg_Cy5
445,594,1,0,neg_Cy5
178,98,0,0,neg_Cy5
445,561,1,0,neg_Cy5
121,236,0,0,neg_Cy5
238,454,0,0,neg_Cy5
742,789,1,0,neg_Cy5
55,81,1,0,neg_Cy5
163,335,1,0,neg_Cy5
343,483,1,0,neg_Cy5
171,142,1,0,neg_Cy5
55,155,0,0,neg_Cy5
206,274,0,0,neg_Cy5
376,565,0,0,neg_Cy5
567,688,0,0,neg_Cy5
727,1106,1,0,neg_Cy5
527,717,0,0,neg_Cy5
610,970,0,0,neg_Cy5
175,153,1,0,neg_Cy5
429,510,0,0,neg_Cy5
160,417,1,0,neg_Cy5
426,743,0,0,neg_Cy5
346,502,1,0,neg_Cy5
664,723,1,0,neg_Cy5
247,423,0,0,neg_Cy5
1178,2223,0,0,neg_Cy5
304,424,1,0,neg_Cy5
190,347,0,0,neg_Cy5
440,501,1,0,neg_Cy5
690,1821,0,0,neg_Cy5
451,407,0,0,neg_Cy5
428,165,1,0,neg_Cy5
126,253,0,0,neg_Cy5
225,298,1,0,neg_Cy5
726,910,1,0,neg_Cy5
235,331,1,0,neg_Cy5
580,941,1,0,neg_Cy5
292,164,1,0,neg_Cy5
371,709,0,0,neg_Cy5
178,396,0,0,neg_Cy5
447,949,0,0,neg_Cy5
641,747,1,0,neg_Cy5
527,442,0,0,neg_Cy5
614,763,1,0,neg_Cy5
338,792,0,0,neg_Cy5
241,436,0,0,neg_Cy5
940,1724,1,0,neg_Cy5
520,902,1,0,neg_Cy5
902,723,0,0,neg_Cy5
577,498,1,0,neg_Cy5
494,1386,0,0,neg_Cy5
314,738,0,0,neg_Cy5
166,720,0,0,neg_Cy5
187,336,0,0,neg_Cy5
353,1002,0,0,neg_Cy5
348,347,1,0,neg_Cy5
670,751,1,0,neg_Cy5
507,460,1,0,neg_Cy5
798,1058,0,0,neg_Cy5
336,842,0,0,neg_Cy5
318,685,0,0,neg_Cy5
418,245,1,0,neg_Cy5
425,324,1,0,neg_Cy5
278,474,0,0,neg_Cy5
455,908,0,0,neg_Cy5
598,1037,1,0,neg_Cy5
318,260,1,0,neg_Cy5
811,1105,1,0,neg_Cy5
222,463,0,0,neg_Cy5
643,684,1,0,neg_Cy5
208,108,1,0,neg_Cy5
403,788,0,0,neg_Cy5
157,462,0,0,neg_Cy5
1600,1167,0,0,neg_Cy5
249,529,0,0,neg_Cy5
331,377,1,0,neg_Cy5
733,997,1,0,neg_Cy5
649,771,0,0,neg_Cy5
392,372,1,0,neg_Cy5
471,568,1,0,neg_Cy5
123,473,0,0,neg_Cy5
131,398,1,0,neg_Cy5
289,288,1,0,neg_Cy5
227,674,0,0,neg_Cy5
729,1255,1,0,neg_Cy5
172,465,0,0,neg_Cy5
158,128,0,0,neg_Cy5
313,512,0,0,neg_Cy5
205,170,1,0,neg_Cy5
906,1522,1,0,neg_Cy5
441,731,1,0,neg_Cy5
518,855,0,0,neg_Cy5
239,327,1,0,neg_Cy5
511,414,1,0,neg_Cy5
410,594,1,0,neg_Cy5
339,421,0,0,neg_Cy5
174,232,0,0,neg_Cy5
141,431,0,0,neg_Cy5
213,282,1,0,neg_Cy5
35,117,1,0,neg_Cy5
225,278,0,0,neg_Cy5
48,30,1,0,neg_Cy5
367,502,1,0,neg_Cy5
543,819,0,0,neg_Cy5
270,320,1,0,neg_Cy5
339,446,0,0,neg_Cy5
327,650,0,0,neg_Cy5
239,863,0,0,neg_Cy5
341,211,0,0,neg_Cy5
213,481,0,0,neg_Cy5
69,94,0,0,neg_Cy5
106,304,1,0,neg_Cy5
112,290,1,0,neg_Cy5
200,462,0,0,neg_Cy5
454,600,0,0,neg_Cy5
119,169,0,0,neg_Cy5
635,521,1,0,neg_Cy5
533,381,1,0,neg_Cy5
360,863,0,0,neg_Cy5
485,640,1,0,neg_Cy5
260,368,0,0,neg_Cy5
368,455,1,0,neg_Cy5
761,1158,0,0,neg_Cy5
273,347,0,0,neg_Cy5
124,236,0,0,neg_Cy5
127,325,0,0,neg_Cy5
295,409,0,0,neg_Cy5
524,952,0,0,neg_Cy5
337,855,0,0,neg_Cy5
440,553,1,0,neg_Cy5
379,573,0,0,neg_Cy5
207,193,0,0,neg_Cy5
539,848,0,0,neg_Cy5
79,498,0,0,neg_Cy5
554,747,0,0,neg_Cy5
2163,1774,0,0,neg_Cy5
360,529,0,0,neg_Cy5
213,274,0,0,neg_Cy5
457,556,0,0,neg_Cy5
1028,488,0,0,neg_Cy5
299,649,0,0,neg_Cy5
337,671,1,0,neg_Cy5
359,280,1,0,neg_Cy5
215,535,1,0,neg_Cy5
325,279,0,0,neg_Cy5
401,377,1,0,neg_Cy5
284,333,0,0,neg_Cy5
426,850,0,0,neg_Cy5
125,297,0,0,neg_Cy5
644,829,1,0,neg_Cy5
267,378,1,0,neg_Cy5
314,134,1,0,neg_Cy5
548,617,1,0,neg_Cy5
1050,1097,1,0,neg_Cy5
22,235,0,0,neg_Cy5
956,1616,1,0,neg_Cy5
98,304,0,0,neg_Cy5
187,472,0,0,neg_Cy5
369,230,1,0,neg_Cy5
1143,1447,1,0,neg_Cy5
57,84,1,0,neg_Cy5
101,159,1,0,neg_Cy5
26,95,0,0,neg_Cy5
89,80,0,0,neg_Cy5
468,471,1,0,neg_Cy5
1046,1086,1,0,neg_Cy5
548,529,1,0,neg_Cy5
127,67,0,0,neg_Cy5
609,866,1,0,neg_Cy5
510,849,0,0,neg_Cy5
565,1141,0,0,neg_Cy5
189,117,0,0,neg_Cy5
304,380,1,0,neg_Cy5
565,474,1,0,neg_Cy5
228,141,1,0,neg_Cy5
243,341,0,0,neg_Cy5
284,398,1,0,neg_Cy5
660,1200,1,0,neg_Cy5
193,184,1,0,neg_Cy5
224,387,1,0,neg_Cy5
365,564,1,0,neg_Cy5
598,532,1,0,neg_Cy5
694,914,0,0,neg_Cy5
171,257,0,0,neg_Cy5
566,631,1,0,neg_Cy5
399,958,0,0,neg_Cy5
234,422,0,0,neg_Cy5
333,365,0,0,neg_Cy5
337,222,1,0,neg_Cy5
475,652,1,0,neg_Cy5
73,185,1,0,neg_Cy5
654,558,1,0,neg_Cy5
429,1006,0,0,neg_Cy5
456,356,0,0,neg_Cy5
518,617,1,0,neg_Cy5
44,178,1,0,neg_Cy5
338,349,1,0,neg_Cy5
361,490,1,0,neg_Cy5
180,345,1,0,neg_Cy5
192,396,0,0,neg_Cy5
624,1159,0,0,neg_Cy5
656,232,1,0,neg_Cy5
326,486,1,0,neg_Cy5
265,467,0,0,neg_Cy5
60,117,0,0,neg_Cy5
519,625,1,0,neg_Cy5
237,536,1,0,neg_Cy5
872,1150,1,0,neg_Cy5
566,603,1,0,neg_Cy5
376,431,0,0,neg_Cy5
811,1129,0,0,neg_Cy5
118,212,0,0,neg_Cy5
507,802,0,0,neg_Cy5
644,693,0,0,neg_Cy5
151,362,0,0,neg_Cy5
234,335,0,0,neg_Cy5
138,374,0,0,neg_Cy5
1132,928,0,0,neg_Cy5
289,189,0,0,neg_Cy5
23,121,0,0,neg_Cy5
346,353,1,0,neg_Cy5
425,644,0,0,neg_Cy5
112,324,0,0,neg_Cy5
288,452,0,0,neg_Cy5
180,377,0,0,neg_Cy5
140,277,0,0,neg_Cy5
632,928,0,0,neg_Cy5
468,1235,0,0,neg_Cy5
103,252,1,0,neg_Cy5
425,496,1,0,neg_Cy5
140,218,0,0,neg_Cy5
264,362,1,0,neg_Cy5
282,361,1,0,neg_Cy5
109,437,0,0,neg_Cy5
136,396,0,0,neg_Cy5
1110,1056,1,0,neg_Cy5
103,294,0,0,neg_Cy5
248,299,1,0,neg_Cy5
680,698,1,0,neg_Cy5
507,671,1,0,neg_Cy5
198,285,1,0,neg_Cy5
193,505,0,0,neg_Cy5
232,282,1,0,neg_Cy5
647,791,1,0,neg_Cy5
388,244,1,0,neg_Cy5
334,522,0,0,neg_Cy5
312,218,0,0,neg_Cy5
211,478,0,0,neg_Cy5
304,273,1,0,neg_Cy5
833,1458,0,0,neg_Cy5
229,279,1,0,neg_Cy5
637,678,0,0,neg_Cy5
132,195,0,0,neg_Cy5
237,461,0,0,neg_Cy5
267,398,0,0,neg_Cy5
145,342,1,0,neg_Cy5
70,245,1,0,neg_Cy5
257,183,1,0,neg_Cy5
886,1091,0,0,neg_Cy5
427,209,1,0,neg_Cy5
135,169,0,0,neg_Cy5
495,645,1,0,neg_Cy5
338,528,0,0,neg_Cy5
279,840,0,0,neg_Cy5
253,355,0,0,neg_Cy5
364,903,0,0,neg_Cy5
577,408,1,0,neg_Cy5
431,470,1,0,neg_Cy5
832,462,1,0,neg_Cy5
997,1114,1,0,neg_Cy5
203,812,0,0,neg_Cy5
44,148,1,0,neg_Cy5
112,201,0,0,neg_Cy5
529,340,1,0,neg_Cy5
672,1206,0,0,neg_Cy5
582,1035,1,0,neg_Cy5
78,156,1,0,neg_Cy5
388,400,1,0,neg_Cy5
408,600,1,0,neg_Cy5
567,238,1,0,neg_Cy5
272,441,1,0,neg_Cy5
419,898,0,0,neg_Cy5
378,335,1,0,neg_Cy5
314,846,0,0,neg_Cy5
210,863,0,0,neg_Cy5
320,876,0,0,neg_Cy5
192,228,1,0,neg_Cy5
256,271,1,0,neg_Cy5
211,213,0,0,neg_Cy5
743,869,0,0,neg_Cy5
241,548,0,0,neg_Cy5
383,374,1,0,neg_Cy5
586,995,1,0,neg_Cy5
506,495,1,0,neg_Cy5
476,416,1,0,neg_Cy5
220,300,1,0,neg_Cy5
36,410,1,0,neg_Cy5
165,270,0,0,neg_Cy5
409,549,1,0,neg_Cy5
1277,684,1,0,neg_Cy5
247,464,0,0,neg_Cy5
318,822,0,0,neg_Cy5
605,656,1,0,neg_Cy5
320,330,1,0,neg_Cy5
564,883,0,0,neg_Cy5
200,284,0,0,neg_Cy5
168,742,0,0,neg_Cy5
202,346,1,0,neg_Cy5
416,432,1,0,neg_Cy5
476,752,0,0,neg_Cy5
240,553,1,0,neg_Cy5
236,230,1,0,neg_Cy5
361,172,1,0,neg_Cy5
312,347,0,0,neg_Cy5
341,582,0,0,neg_Cy5
375,579,0,0,neg_Cy5
440,675,0,0,neg_Cy5
312,689,0,0,neg_Cy5
955,862,1,0,neg_Cy5
431,650,0,0,neg_Cy5
141,180,0,0,neg_Cy5
66,76,0,0,neg_Cy5
287,320,1,0,neg_Cy5
400,642,0,0,neg_Cy5
248,536,0,0,neg_Cy5
489,877,1,0,neg_Cy5
343,719,0,0,neg_Cy5
132,439,0,0,neg_Cy5
234,528,0,0,neg_Cy5
312,470,1,0,neg_Cy5
349,650,0,0,neg_Cy5
197,472,1,0,neg_Cy5
138,383,0,0,neg_Cy5
308,674,0,0,neg_Cy5
875,679,1,0,neg_Cy5
179,655,0,0,neg_Cy5
453,825,0,0,neg_Cy5
128,279,1,0,neg_Cy5
286,247,0,0,neg_Cy5
80,239,0,0,neg_Cy5
234,408,1,0,neg_Cy5
309,444,1,0,neg_Cy5
319,408,1,0,neg_Cy5
378,480,0,0,neg_Cy5
552,684,1,0,neg_Cy5
186,240,0,0,neg_Cy5
380,883,0,0,neg_Cy5
855,1436,1,0,neg_Cy5
132,350,0,0,neg_Cy5
182,236,0,0,neg_Cy5
422,385,0,0,neg_Cy5
444,496,1,0,neg_Cy5
343,451,1,0,neg_Cy5
481,783,1,0,neg_Cy5
352,510,1,0,neg_Cy5
400,413,0,0,neg_Cy5
373,410,1,0,neg_Cy5
272,216,0,0,neg_Cy5
329,418,1,0,neg_Cy5
372,811,0,0,neg_Cy5
336,256,1,0,neg_Cy5
476,1193,0,0,neg_Cy5
285,674,0,0,neg_Cy5
486,449,0,0,neg_Cy5
174,299,0,0,neg_Cy5
780,977,0,0,neg_Cy5
59,190,1,0,neg_Cy5
77,134,0,0,neg_Cy5
331,347,1,0,neg_Cy5
228,165,0,0,neg_Cy5
170,165,1,0,neg_Cy5
786,1338,0,0,neg_Cy5
494,913,0,0,neg_Cy5
384,497,1,0,neg_Cy5
363,546,1,0,neg_Cy5
526,335,1,0,neg_Cy5
181,221,1,0,neg_Cy5
274,416,0,0,neg_Cy5
188,497,0,0,neg_Cy5
89,237,0,0,neg_Cy5
730,921,1,0,neg_Cy5
198,521,0,0,neg_Cy5
145,268,0,0,neg_Cy5
133,613,0,0,neg_Cy5
424,530,0,0,neg_Cy5
576,761,1,0,neg_Cy5
76,161,0,0,neg_Cy5
606,436,0,0,neg_Cy5
170,443,0,0,neg_Cy5
259,382,0,0,neg_Cy5
425,480,1,0,neg_Cy5
255,425,0,0,neg_Cy5
329,447,0,0,neg_Cy5
148,416,1,0,neg_Cy5
356,491,0,0,neg_Cy5
361,500,0,0,neg_Cy5
568,1058,0,0,neg_Cy5
142,288,0,0,neg_Cy5
510,1405,0,0,neg_Cy5
326,471,1,0,neg_Cy5
461,601,0,0,neg_Cy5
162,199,1,0,neg_Cy5
191,484,0,0,neg_Cy5
63,139,1,0,neg_Cy5
211,479,1,0,neg_Cy5
533,1130,0,0,neg_Cy5
328,306,0,0,neg_Cy5
828,703,1,0,neg_Cy5
1452,1043,1,0,neg_Cy5
252,509,1,0,neg_Cy5
218,262,0,0,neg_Cy5
111,118,0,0,neg_Cy5
435,526,1,0,neg_Cy5
490,476,1,0,neg_Cy5
443,700,0,0,neg_Cy5
143,454,0,0,neg_Cy5
910,1465,0,0,neg_Cy5
545,755,0,0,neg_Cy5
191,427,0,0,neg_Cy5
662,928,0,0,neg_Cy5
674,1015,0,0,neg_Cy5
137,139,0,0,neg_Cy5
261,446,1,0,neg_Cy5
776,916,1,0,neg_Cy5
446,570,1,0,neg_Cy5
173,504,0,0,neg_Cy5
797,932,1,0,neg_Cy5
177,213,1,0,neg_Cy5
256,456,1,0,neg_Cy5
241,213,1,0,neg_Cy5
139,230,1,0,neg_Cy5
300,309,1,0,neg_Cy5
245,174,1,0,neg_Cy5
175,312,1,0,neg_Cy5
193,322,1,0,neg_Cy5
111,295,0,0,neg_Cy5
179,167,0,0,neg_Cy5
138,220,1,0,neg_Cy5
330,508,0,0,neg_Cy5
224,108,1,0,neg_Cy5
172,948,0,0,neg_Cy5
169,305,0,0,neg_Cy5
175,277,0,0,neg_Cy5
476,1114,0,0,neg_Cy5
207,355,1,0,neg_Cy5
161,508,1,0,neg_Cy5
322,601,1,0,neg_Cy5
345,759,0,0,neg_Cy5
1058,1401,0,0,neg_Cy5
440,524,1,0,neg_Cy5
622,1039,0,0,neg_Cy5
763,706,1,0,neg_Cy5
561,659,0,0,neg_Cy5
87,207,0,0,neg_Cy5
372,623,1,0,neg_Cy5
400,466,1,0,neg_Cy5
90,147,1,0,neg_Cy5
430,773,0,0,neg_Cy5
547,980,1,0,neg_Cy5
187,318,0,0,neg_Cy5
171,409,0,0,neg_Cy5
636,1031,1,0,neg_Cy5
408,548,1,0,neg_Cy5
792,1532,0,0,neg_Cy5
140,73,1,0,neg_Cy5
362,364,1,0,neg_Cy5
469,721,0,0,neg_Cy5
950,1395,0,0,neg_Cy5
522,554,0,0,neg_Cy5
180,351,1,0,neg_Cy5
375,528,0,0,neg_Cy5
425,530,1,0,neg_Cy5
876,881,0,0,neg_Cy5
466,556,0,0,neg_Cy5
149,93,0,0,neg_Cy5
908,1526,0,0,neg_Cy5
560,837,0,0,neg_Cy5
340,406,0,0,neg_Cy5
39,16,0,0,neg_Cy5
387,700,0,0,neg_Cy5
914,817,0,0,neg_Cy5
130,100,1,0,neg_Cy5
161,218,1,0,neg_Cy5
338,434,0,0,neg_Cy5
182,602,0,0,neg_Cy5
1303,1881,1,0,neg_Cy5
521,521,1,0,neg_Cy5
876,657,1,0,neg_Cy5
